F1,F2,F3
-1.290281,-0.4117,0.924172
-1.365146,-0.208905,0.026748
-1.312252,1.577668,0.42102
-1.329768,0.314272,1.342311
-1.057939,1.269008,0.032259
0.457503,1.977581,-0.593579
-1.302398,1.6108,-0.365232
-1.335673,0.090178,1.140827
0.874275,-0.352912,1.197396
-1.224011,0.040371,0.512096
-1.137915,0.508867,-0.002195
-0.957,-0.000352,-1.706746
1.117239,0.430755,1.115665
-1.343151,-0.92788,-1.540583
-1.427415,0.106881,-0.291679
-1.310251,0.547716,-0.842384
0.658592,-1.470004,-0.897979
1.01723,-0.713449,0.523445
-1.262221,0.340954,0.993137
0.559356,-0.063415,-0.216934
-1.585601,0.941534,-0.139963
-0.850917,1.874527,0.583689
0.693089,-0.481844,0.418108
-1.550009,0.83797,-0.736868
-1.361754,-0.095001,-0.275671
-0.761607,1.332143,2.674927
0.497352,0.421465,-0.526107
-1.379913,0.921697,-0.906257
-1.108496,0.76945,1.113623
-0.095822,0.05543,-1.630407
-1.358461,0.17776,-0.055718
0.950131,0.217383,0.692418
-1.218436,-1.616682,0.588014
-1.258038,-0.398498,-0.305166
0.627,0.362605,-0.403648
-1.071482,-0.426924,2.300051
-1.303513,0.719854,-0.26379
-1.187831,1.050049,0.146242
0.694701,-1.344967,1.396569
1.052293,0.436039,-0.784302
1.085857,-0.025208,0.120662
-2.016932,-0.278205,-1.963476
1.131445,1.333888,0.865247
1.010178,1.216322,-0.36504
1.057802,0.670057,0.15338
-1.29996,-0.709252,0.479564
1.12249,0.925226,0.225248
-1.273924,0.283392,0.629895
-0.905426,1.31612,-0.020445
0.968363,-0.10976,-0.885185
1.126634,0.057953,1.062135
0.904987,-0.999922,-0.693158
0.568431,-0.226558,-0.623238
0.221397,0.316206,-0.580626
0.802011,-0.481792,-1.089611
-1.132476,-0.499125,-0.934329
0.489175,0.240637,0.445885
0.060214,0.202869,-0.320668
-1.623862,-0.223199,-0.915329
-1.371782,-0.971574,-0.02408
0.785867,-0.250112,-1.120398
-1.620166,-2.656773,0.364471
0.482736,0.112167,0.780891
0.708515,0.432528,-1.632671
1.102604,-0.010503,0.607881
-2.203233,-0.345321,-1.721219
0.406969,0.790414,0.811048
0.689018,-1.000571,0.439661
0.367623,-1.170009,-1.62782
0.65773,-1.16306,0.56175
-1.240996,-0.076631,0.957631
0.63519,1.402117,1.609985
0.176943,-1.528574,0.20712
0.710533,-0.086592,-0.367704
1.192821,0.161429,0.171801
0.499809,0.166261,-0.840664
0.796418,0.68257,2.277655
1.187734,-0.04942,-0.463526
0.362694,2.200617,0.534048
0.562615,0.080408,0.044986
0.265559,2.048194,0.337846
0.870651,-0.310955,-0.38124
0.655299,0.968896,0.260041
1.082079,-1.040853,0.01733
0.899134,-0.742097,0.793079
0.703944,1.270272,0.476186
0.567061,1.010044,-0.05816
0.413599,-0.042517,-0.492468
-1.494799,0.18509,-0.853771
-2.294701,-0.221044,1.750927
0.728993,0.035811,0.55614
-1.311,-1.402025,0.785617
0.429191,0.291336,-0.216047
0.616763,-0.678838,-1.188274
0.541885,-0.311561,0.168496
0.793795,0.567675,-1.03207
0.313416,0.563635,-1.39223
1.191517,1.473195,0.207538
0.526138,0.195878,-1.057495
0.367355,0.108129,0.309508
-1.479645,-0.725873,-0.275428
0.571391,1.053919,-0.335717
0.905037,0.599769,-0.788996
1.225091,-3.102137,1.01155
0.485831,0.165809,-0.400236
0.774501,1.476114,-0.456106
1.082832,0.055298,0.191221
0.399254,0.182735,-0.924869
-1.443824,-1.312086,0.891433
-0.032965,-0.447953,1.194035
-1.545976,0.663919,-1.4137
0.4114,-0.049414,-0.806296
-1.338849,-0.849053,0.742032
0.446321,0.049256,-0.655849
0.651796,0.370041,-0.079964
0.98929,-0.741033,0.638386
-1.387273,0.161331,0.383041
0.855433,-1.102219,1.171136
1.211301,0.73375,0.266983
0.508974,-0.863154,-0.491213
1.084593,0.031837,-1.015606
0.951809,-0.591266,-1.295782
1.020607,0.144369,-1.166443
0.901226,0.098728,0.733738
0.460445,-0.341419,0.175324
0.647354,0.189394,-0.018487
-1.460482,0.453382,-1.043299
0.345262,-1.563171,-0.333712
0.80813,-0.124012,-0.331984
0.940022,0.061952,0.445592
0.628525,-0.665063,-1.098644
-1.505736,-0.089808,-0.297876
0.472204,0.251918,0.151843
1.039314,0.653593,-0.562392
0.318883,0.563322,-0.799158
1.050969,0.018151,-0.602119
1.256721,-0.691985,0.220179
0.433617,0.228188,0.059752
-1.666337,0.563851,-0.81261
1.063313,1.24072,-0.842667
0.449831,-0.842936,0.483402
0.495144,0.47609,-1.043473
1.15015,0.329365,0.265553
0.31511,1.097341,0.06274
0.805152,1.908846,-0.241912
-1.418563,-0.899601,0.392599
0.416294,-0.251775,0.933189
1.111632,-0.482875,0.097706
-1.542883,0.391416,-0.32138
1.121988,0.396262,-0.417737
0.427894,0.633925,0.374486
-1.229271,-0.607317,-0.223153
0.734607,-0.803136,-1.195095
-1.241485,-1.859538,0.765678
1.264837,0.617321,-0.71938
0.698555,-0.426089,0.690838
-1.57365,0.922292,-1.06121
0.986387,0.280935,-0.346887
0.262645,0.621925,-0.945687
-1.481196,0.102539,-0.771883
0.528932,-0.372671,0.207726
0.045819,-0.275184,-1.046041
0.428858,1.439327,0.527041
-1.239197,0.289301,-1.882362
0.598467,0.473939,0.340082
0.633948,0.291776,-0.340688
1.099409,0.313025,-1.06781
0.727686,-0.391913,-1.059084
0.626156,-1.028391,-0.736581
-0.977249,2.537697,0.645362
1.005902,-3.887643,-3.626327
0.584696,-1.737056,-0.448712
0.33679,1.008823,1.378187
0.625797,-0.570334,-0.304256
1.048861,0.373129,-0.102444
-1.224684,-1.222346,-0.129647
1.369156,-0.079031,-0.804886
0.950237,-1.217133,0.000781
0.683514,0.179461,0.465852
1.069958,1.37254,0.577637
-1.236929,0.099882,-0.566217
0.535858,1.287553,-0.898893
0.781032,-0.247765,-0.446775
0.557559,-0.495129,0.441891
0.691113,-0.11508,-0.304014
0.686041,-1.156604,-0.589839
-1.399872,0.278965,0.924088
1.279916,0.689409,0.438645
0.639441,0.566666,0.876311
0.54878,1.367012,0.002786
0.729631,0.759854,0.181617
-1.514361,-0.918843,0.423971
0.957809,0.224299,0.557495
0.472537,0.028104,0.602266
0.654489,-0.408499,-1.647311
0.899524,0.048617,0.525797
1.182015,0.001084,-0.414066
-1.255806,0.251214,0.265489
0.501339,-0.349596,0.244176
0.397133,0.292065,0.271261
0.902479,0.259298,-0.734121
0.306538,1.042775,0.291914
-1.585398,-0.573031,-0.716135
0.96362,1.337806,1.223121
0.3926,0.106251,-0.475895
0.830669,0.007054,-0.635981
0.452052,-0.59951,-1.735384
0.431795,-1.884094,-0.505405
-1.448012,0.092594,-0.83281
0.803084,-0.306612,-0.53761
-1.098524,-1.013687,-0.397403
0.357664,0.920605,-2.162549
0.87923,1.237837,0.237112
-1.254152,0.852928,-0.888787
0.557371,-1.400934,0.376353
-1.461953,-0.954864,0.468907
0.542589,0.243021,-0.053924
-1.622133,0.383879,-1.98364
0.664003,-0.744735,-1.044717
1.105581,1.02189,-0.273497
1.403414,1.223064,-0.496089
1.09977,-0.450266,0.078068
0.450433,-0.170434,-0.914055
-1.362387,-2.036426,-0.247984
-1.707736,0.009372,-0.496656
1.030546,-1.1151,1.195767
0.963275,1.063353,0.692349
0.841791,-1.73566,0.505367
1.116692,0.748227,0.657221
0.446535,-1.172176,-0.645157
1.201772,-0.188771,-0.127243
0.812557,-0.108047,0.041548
0.869769,-0.932413,1.88614
1.041573,0.691977,0.948216
0.910951,0.356374,-0.62549
0.993963,0.800421,-0.13654
2.397514,-2.353998,3.119972
1.079806,-0.092876,0.703833
0.328263,0.097854,-1.421916
-1.216381,0.116349,0.367116
0.615206,-0.62794,-0.158317
1.124516,0.028338,-0.410803
0.8605,0.797218,-0.396144
0.813548,0.037921,-0.963946
0.903314,-0.54166,-1.411361
0.686964,-1.467272,0.637467
-1.504471,0.147241,0.129835
0.575615,0.255368,1.053339
1.116734,1.205657,0.935891
-1.485672,-0.386685,-1.134221
0.459674,0.655632,-0.208539
0.633434,-0.214981,1.326263
-1.279405,0.297596,-1.513036
-1.447181,-0.650303,0.341616
0.48701,0.770778,0.460895
-1.326276,0.357625,-0.170715
-2.406794,1.600033,-3.807193
-1.427959,0.364752,-1.028533
0.262502,-0.384255,1.155704
-1.313422,-0.040851,0.549623
-1.337289,-0.629484,0.165349
-1.494329,-2.479017,1.278124
0.859508,-0.988422,-0.126488
-0.862338,0.576773,0.047929
0.836487,1.916488,2.749612
1.199739,-0.44317,-0.940151
0.027123,-0.59085,0.427964
-1.217386,-0.622198,-0.008642
0.019089,-1.111205,1.627511
0.697263,-0.860503,-0.234258
0.854119,-0.987523,0.399214
0.974799,-1.359173,0.981848
0.87051,-1.241746,0.230129
0.59884,0.816527,-1.456896
-1.187426,1.584019,-0.016
0.723897,-0.41805,1.971409
1.129054,-0.472925,0.727581
0.296471,-0.491761,-0.367053
-1.266293,-1.232297,0.817019
0.522886,-0.094564,-0.335499
0.819685,-0.88851,-0.207909
-1.649426,0.153172,0.214099
0.999501,-1.384327,1.72437
0.385476,-0.859027,-0.193028
-1.516867,0.193922,-0.04881
0.15831,0.102179,-0.294451
-1.403672,0.359236,0.38601
0.628975,1.380458,-0.575797
0.33274,0.597931,-0.060654
-1.515737,0.600483,-3.034579
0.28186,0.905217,1.291248
-1.400899,0.675005,-1.55163
-1.027844,1.817533,-0.289792
0.379422,0.718073,0.204741
0.846598,-0.249749,-0.777042
-1.459605,0.759742,-1.679099
0.089998,-0.017906,0.42278
0.312519,-0.497961,0.238294
-1.5224,0.984591,-0.009414
0.691777,0.03368,-0.950873
1.049691,-0.24827,-0.260435
0.335913,0.803566,-0.306635
0.436972,1.815106,-0.342028
-1.43691,0.203757,-0.849906
0.470005,1.182775,0.677351
0.482593,0.114704,-0.322615
-1.288224,-1.734965,1.125755
0.796675,-0.133168,0.258905
0.582031,0.344638,-0.924449
-1.619873,-2.429101,0.115574
0.685607,1.106071,0.394877
-1.556674,0.206363,-0.41289
-1.514014,-0.781509,-2.367768
-1.540523,1.164507,-0.295597
-1.39845,0.654104,0.262807
-1.295307,0.015344,-0.128489
0.811686,-0.617228,-0.689183
0.542621,-0.066197,-1.064617
0.103164,-0.074499,0.710975
-1.126086,0.621105,0.927834
-0.760993,1.021659,1.161522
-1.067328,0.662331,-0.081111
-0.896425,0.469978,-0.930696
-1.399789,0.779983,-0.164295
1.387201,-0.328989,0.691491
-1.233626,-0.175958,-0.005458
-1.1689,1.762937,1.262594
-1.645403,1.613875,-1.100502
-1.334481,1.003561,0.238772
0.095987,-0.133594,-2.234633
-0.210429,-1.01398,1.289335
-1.676188,1.22207,-1.686457
-1.390474,1.016129,-0.235315
-0.983762,0.958134,0.815238
0.373901,-0.183882,-0.999177
0.702374,0.007679,0.0359
-1.094012,-1.486185,1.032147
-1.242603,0.21319,-1.40257
-1.313358,-0.349205,0.351641
-1.266464,-0.729154,-0.898834
0.465839,-0.242514,1.18124
0.900165,0.550345,-0.346764
-1.727639,-0.275532,-1.83998
-0.921739,0.741448,1.608209
-1.382186,0.398668,-0.704296
-1.353623,0.373631,-0.715658
-1.536354,-0.802415,1.524949
-1.344425,0.763127,-1.222006
-1.24859,1.218146,-1.295925
-1.409778,-1.314724,-0.229004
-1.38095,0.093535,-0.444894
1.009886,0.398779,0.231946
0.809691,-0.335525,0.926786
0.760808,-0.815687,-0.228092
-1.341775,0.337831,-1.12924
-1.61456,0.67703,-0.343041
0.932711,0.565172,-0.129322
0.673054,0.14032,0.338275
0.879161,0.769489,0.260029
0.232918,-0.268556,0.912004
0.560569,1.124061,0.043749
0.293432,-0.15614,-0.651153
0.468982,1.177651,0.48498
0.533045,-0.805471,-0.081544
-1.643709,-0.580586,-0.419126
0.472141,0.400089,0.002912
-1.612322,-0.901223,-0.126952
0.196376,1.015512,-1.386629
0.457614,1.237342,-0.760937
-1.27579,-0.542464,-0.726174
0.699304,2.13501,0.772025
1.142062,-0.851804,-0.835705
-1.414405,0.569289,-0.083611
-1.510627,1.120161,0.208127
-1.212335,0.210079,0.3491
1.147361,0.150655,1.410679
0.572169,0.513689,0.76463
-1.513423,-0.913079,-0.627338
1.116268,0.295122,0.597399
-0.809112,-1.241084,-0.592155
0.819628,0.067369,-0.77456
-1.296718,-0.20343,-0.201891
0.286509,0.845341,-0.914652
0.54344,0.927712,-1.999079
1.145486,-2.134025,0.027188
-1.542124,-1.068773,-0.826254
0.804568,-0.339811,0.543399
-1.535305,0.575902,-1.112715
-1.859931,-0.634348,-0.569129
-0.026348,-0.968859,0.800936
-2.089034,3.150692,-2.5037
-1.70825,-0.007837,-0.259675
-1.179283,0.408928,0.534036
-0.432485,0.867002,2.814311
-1.383788,1.360562,1.384304
0.030904,-0.346368,0.501343
0.650269,-0.693073,-0.409677
-1.991181,-0.118775,-0.822622
-1.382205,0.129121,0.268323
0.864188,0.169836,0.990364
-1.329075,-0.430411,-0.823722
-1.500404,0.691635,-0.340529
-1.397187,3.681494,-2.044689
-1.490553,1.137679,-1.190985
-1.256904,2.231483,0.104026
-1.105999,0.00637,1.881778
-0.674922,2.022863,2.591969
0.579277,-1.038206,0.603655
-1.359966,-0.529772,0.451671
-0.867085,0.488807,0.091302
0.822387,-0.40988,-0.39548
-1.125324,0.75906,0.616613
-0.195789,5.534803,-1.365589
-0.556941,-2.533448,0.926502
-1.315264,1.042161,-0.182034
1.40847,-5.483967,-2.74162
-0.845456,0.868284,0.568451
-1.197785,1.115278,0.027073
-0.994784,2.247318,1.530748
0.735869,-0.561685,0.096992
-1.858738,0.516509,-0.566537
-1.340057,-0.994194,0.538215
-1.399294,-0.503215,-0.107731
0.222308,-0.386588,0.670644
-0.730943,2.893541,0.031038
-1.345351,-1.070829,-0.084857
0.31642,-0.526016,-0.37124
-1.087506,1.283521,0.171109
0.672522,-1.397658,0.588882
0.489027,-0.130423,-0.223107
-1.485384,-0.2373,-0.736927
-1.480632,-0.015492,0.657636
0.655626,1.019279,-0.363828
0.434163,-0.11439,0.085492
1.355901,1.40984,9.908168
-1.208602,-0.26784,-0.475329
-1.428772,1.106907,-1.027582
0.824319,-1.677448,-0.36873
0.507331,-0.9311,-1.019583
0.984128,-0.236873,-0.838756
-1.506799,-3.230423,0.38947
0.372997,-0.875608,0.323395
-1.393205,0.770536,-0.550054
0.882392,-0.43741,-0.465779
0.274172,-0.189138,-1.160033
0.61705,0.72634,-1.032178
0.720713,1.638834,1.772834
-1.249074,-2.704314,1.752737
-1.370742,-0.043581,0.440216
0.868588,-1.169344,-0.114061
0.458543,0.123059,-0.166219
-1.607028,0.294393,-0.137121
0.398638,-0.884117,-0.085818
-1.569338,-0.171521,0.660124
0.804115,-0.293812,0.38249
0.603921,0.588861,-0.998034
-1.465082,-0.802645,-0.212165
0.815043,-0.534322,0.219867
0.970173,-0.512881,-0.288474
0.59937,-0.041197,-0.335017
0.724793,0.126481,-0.015976
-1.340883,0.169186,-0.182624
0.874758,0.621698,0.231856
0.657661,-0.657611,-0.695994
0.785859,-0.719035,-0.717313
0.583313,-0.446423,-1.586606
0.329151,0.850878,-0.458561
-1.341669,-0.534439,-0.461165
0.845334,-0.656173,-0.413404
0.473894,0.96867,-0.13451
0.165671,-0.345473,-2.144077
0.544861,-1.639654,0.930458
0.299688,-0.28099,-0.48155
1.074059,0.603309,1.232235
0.239807,1.178843,-1.436369
-0.911802,-0.737738,-1.09119
1.383343,1.030411,3.344701
0.902017,-0.735774,-0.569597
-1.221571,-1.76564,-1.384962
0.63404,-0.409886,1.646046
0.799226,1.349117,-1.137033
1.244752,-1.866043,-1.035584
-1.338872,0.372008,0.228966
1.030671,0.036447,0.415979
0.945679,-0.660017,1.132739
-1.375165,-2.255915,0.570911
-2.47383,-2.0943,-3.069897
0.613231,-1.170081,-0.76128
1.079095,-0.057516,-0.376498
0.723027,-0.367276,0.208856
1.006191,-0.603062,0.36122
1.033837,-0.149092,-0.10411
-1.516114,-0.804176,0.215173
0.21335,-0.9146,1.261233
-1.426377,1.166698,-0.542262
-0.698784,0.200892,3.559815
0.635048,0.545042,0.068448
-0.155797,0.219666,-0.181057
0.370654,-0.047688,-0.39847
1.016959,0.494754,0.370384
-1.558739,0.712098,-1.152495
0.765562,0.030574,-1.306445
-1.343019,0.694486,-0.588081
0.699664,-0.072228,-0.04005
0.184487,1.55721,0.010688
-1.253394,-0.936499,-1.055614
0.489459,0.04838,-0.377447
-1.584088,1.564472,0.855911
0.463288,0.368324,-0.374494
0.469571,1.065053,-0.383593
-1.226774,-0.139199,-0.300913
0.928194,0.202862,1.315333
0.452297,-0.195339,-0.305251
-1.535895,-0.418684,0.153817
-1.68872,0.861372,-0.206914
0.55499,-1.06123,-0.848823
0.708523,0.776287,-0.538861
-1.456864,-0.297573,0.496524
-1.288897,2.185782,-1.707711
0.510913,2.243951,-2.646338
0.449564,-1.736129,-2.178229
-1.341163,0.181267,0.000003
1.041592,0.519881,-0.642224
-1.332276,-0.295955,-0.326925
-1.343734,0.060097,-3.015418
0.857577,-2.157792,1.417963
0.092258,0.46688,1.747239
-1.379267,-1.167458,0.322656
0.84328,-1.117719,-0.352654
-1.586437,-3.00659,-0.750013
-1.399321,0.33993,-1.081006
0.614791,1.16278,0.567036
0.686499,0.83509,-0.547364
-1.547523,-1.318023,0.392414
0.776572,0.123179,1.374025
-1.687137,2.02678,-1.991266
0.434208,0.414374,-0.14769
-1.538339,0.429629,-0.400878
0.723559,-0.157702,-0.210544
0.454945,0.181692,-0.352031
-1.596615,0.162498,-1.254174
-1.516726,-0.7036,0.159203
-0.974314,-2.759995,0.70017
0.675167,1.239114,0.183672
-1.231771,-0.334176,-0.501009
-1.307998,0.438032,-0.323633
-1.317455,-0.206163,0.546635
-1.29019,0.95201,-0.508748
-1.001729,-6.463388,-0.055472
-1.375426,0.277744,-0.595355
0.612573,0.617528,-1.173369
0.882156,0.437759,0.518458
-1.611453,-0.845555,0.089904
0.769538,-0.112205,0.831271
0.435777,0.861942,-1.49382
1.030736,0.667419,-0.104804
-1.957365,-1.287992,-0.325566
-1.448604,0.426286,-1.472728
0.620252,0.202689,-1.299737
-1.138559,0.243141,-0.389348
-1.370736,0.310803,0.989493
0.882774,-0.679933,0.966255
0.406899,-0.047404,0.15997
-1.573996,-1.48222,-0.568749
0.670721,-0.691866,-0.626075
-1.537667,-1.599672,0.194691
0.97096,0.001862,0.595015
0.498361,0.16749,-0.917332
-1.269828,-0.309916,-0.842819
0.760851,0.739043,-0.208843
0.30461,1.008306,-0.568205
0.058139,0.584353,0.586757
-1.414845,0.09362,-0.054896
-1.422578,-0.875721,-0.247622
0.531724,-0.23141,0.544014
-1.261299,-0.269988,-0.367323
0.621831,-0.088152,-0.756599
-1.28895,-0.566943,-1.048509
1.007766,1.136382,0.288053
-1.506495,-1.100134,0.680731
1.201378,0.737108,0.923707
0.637359,0.146513,-1.574448
-2.069383,-0.627461,-1.253618
0.402017,1.00671,-1.541892
-1.558086,-0.936792,-0.358098
-1.474805,0.432847,-0.524654
-1.422822,-0.320443,-0.475695
0.81793,-0.6009,-0.640249
-1.555454,-0.74291,0.183059
-0.807754,-0.888608,-0.77698
-1.348027,0.294689,0.543367
-1.30032,1.637716,-0.042238
0.901902,0.318293,0.121908
0.681884,0.106405,1.140007
-1.613583,-1.112543,0.190608
0.494033,0.269341,0.369937
0.886691,0.446669,-1.232201
0.520304,-0.426997,-0.739159
-1.315033,-0.774431,-0.085473
0.583241,0.746209,0.237608
0.982999,-0.494916,-0.618338
1.074151,-0.428982,-1.060256
0.589431,0.891731,-0.067841
-1.455586,-0.57299,-0.992371
0.525072,0.653996,-1.442296
1.206193,-2.143106,-0.556985
0.861354,0.481956,0.193071
-1.474919,-0.968763,0.191544
-1.435233,0.851968,0.464817
-1.498168,0.459626,-0.941764
0.743279,-0.604966,-0.470993
0.645879,0.539901,-0.684041
0.77727,-0.567707,-0.649128
-1.292413,1.192963,-0.161428
0.43397,-0.022594,-1.980729
-1.435672,0.581546,-0.089703
0.849918,0.68568,0.476587
0.842344,-0.235135,-0.350256
0.645912,0.069406,0.214782
0.772012,0.966485,0.243405
-1.444163,0.435374,-0.735177
-1.74159,-0.551042,-0.088834
0.588787,-0.365674,0.462136
-1.49978,0.513838,-1.549165
1.025391,-1.489528,0.179801
-1.395329,0.50923,-0.718172
0.692344,0.296081,-1.448105
0.523182,0.479276,-0.376608
0.750778,0.282694,-0.642896
-1.397095,-0.636304,0.161884
1.002792,0.276866,0.421407
0.662941,-1.338238,-0.511013
0.284316,1.486908,-0.906856
-1.547463,0.451775,-0.622607
1.028673,1.779654,-0.594256
1.084625,-0.233373,-0.789728
-2.201379,-2.522326,1.644281
0.505021,-0.335061,0.091375
0.989612,0.238462,-0.553074
-1.436762,-1.181907,-0.505223
0.832943,-0.869283,0.17204
0.870021,0.28579,-0.614619
-1.425417,0.973869,-0.995754
0.9195,0.887395,-0.507822
0.350487,0.199903,-1.190329
-1.125561,-0.365748,0.415438
0.653071,-0.198584,-0.503827
0.455166,-0.535841,-0.011339
-1.423397,0.0952,-0.557251
0.51135,0.765228,-0.241503
0.748909,-0.464895,-0.379909
-1.526645,-0.547143,-0.15245
-1.070529,0.50056,1.81569
0.402929,0.439718,0.312933
-1.404199,0.232416,0.14297
0.478272,-0.354639,-0.989964
-1.324134,0.691949,0.072865
0.383571,0.944699,-0.5649
1.28029,0.577196,2.809555
0.968981,-0.368624,0.474501
-1.315174,-1.367603,0.060991
0.52979,-0.263477,-0.034943
0.679066,-0.306497,-0.109369
0.835814,-0.399797,-0.572363
0.872118,0.623947,0.82587
0.828969,0.575866,-0.361296
-1.662552,0.837718,0.318655
1.18515,-0.83778,0.918068
0.676636,0.168147,-0.335336
0.758936,-0.756654,-0.994493
0.518413,-0.271354,-0.483762
0.386961,0.681324,-0.866459
1.24389,-0.297132,-0.780669
1.302403,-1.896435,4.384746
-1.134371,-0.870119,0.88592
-1.330398,1.165911,-0.594244
0.186781,-0.093011,-0.164361
-0.769698,-5.258846,2.491432
0.00678,0.056116,3.274031
-1.366062,-2.963252,-0.396967
0.817904,0.7008,-0.672646
0.464421,1.321945,-0.343636
-1.6925,-0.506171,-0.03931
1.058231,0.957291,0.376306
0.530384,-3.456651,-0.176716
2.074298,-1.324499,2.089982
-1.364332,-0.294774,0.252067
0.468753,0.282999,-0.34481
0.381255,0.173059,0.400884
-0.848151,1.071022,2.520447
0.830449,0.41477,0.333764
-1.627497,-0.886882,0.138815
1.581038,-4.426783,3.335045
0.618417,-0.510246,-0.035237
1.160892,-0.084629,0.725691
-1.402769,1.013688,-0.810257
0.357838,0.400158,-0.87481
0.436597,0.030096,1.058214
-1.227731,0.008841,-0.194047
-1.068566,1.212412,0.451097
0.487397,-0.619555,-0.993199
-1.145794,-0.480024,-1.024838
0.140373,-0.176093,-1.260505
0.441662,-0.364193,0.131843
-1.064609,-0.575696,1.290828
1.044484,1.146629,-0.001767
0.634225,0.953208,-0.867298
-1.288936,0.211183,-0.120206
0.511418,-1.132753,0.291103
0.68724,-0.031556,-0.259462
1.207966,0.355599,-1.173183
0.746507,0.214244,-0.480295
-1.548306,0.370674,-1.947274
2.090242,-2.988614,3.767731
0.735556,0.127014,-0.936135
0.978957,-0.628894,-1.456429
-1.303869,0.870261,-0.473498
0.994793,-0.200372,-0.216709
0.612149,-0.252929,-0.320666
-1.378077,0.578079,-0.339453
0.702635,0.37701,-0.391573
-1.671513,1.344602,1.406237
0.777529,-1.40451,1.131872
1.114527,0.253907,-0.409615
-1.171068,0.708258,0.558925
0.571805,1.367749,-0.092042
-2.461932,-0.743721,-0.100558
0.507716,-2.714828,1.730716
-1.455073,-0.144429,-0.009649
0.410472,-0.202652,-0.143596
0.693225,-1.127027,-1.26976
-1.202063,-0.255285,-0.279573
0.738629,1.333583,0.316087
1.088989,0.444134,0.394089
0.460159,0.564262,-1.245213
-1.347572,-0.134682,0.159253
0.969889,0.586001,0.260474
0.651186,0.388795,-2.040343
-1.517723,-0.797765,-0.087122
0.805349,0.01796,-0.213798
-1.241383,0.938364,-0.472336
1.177472,-0.641206,0.178414
-1.25612,-0.154631,0.650636
0.483689,0.611023,0.51994
1.008336,0.656248,0.177557
0.910958,0.268219,-0.340034
0.406395,0.290532,-0.129957
-1.499483,-0.952856,-0.276954
-1.284527,0.390699,0.606175
0.576608,-0.884373,0.018423
1.547965,-1.709872,0.297134
-1.387406,-0.841138,-0.699103
1.266087,-1.42479,-0.096754
-1.37366,0.237043,-0.85488
-1.377198,0.221588,1.501137
-1.237611,-0.93377,-0.732766
1.118101,0.55035,0.376081
0.72554,0.353991,1.32887
0.782144,0.258556,0.389614
1.116973,-0.153001,-0.288558
1.016682,0.147304,-0.472736
0.826379,0.099737,0.487353
-1.279985,0.232823,0.509211
0.687407,-0.316471,1.062095
-1.565298,-0.811409,-0.356111
-1.312437,-1.299017,1.782685
1.09015,1.770258,0.943832
1.157264,-1.10164,0.375112
-1.590844,2.573871,-2.773089
0.520526,-0.137668,-0.054347
1.176067,0.237528,-0.186278
-1.480152,-0.739847,-0.667251
0.535368,-0.366788,-0.321427
1.103208,1.090666,-0.215783
0.670757,0.390327,-0.037103
0.144949,-1.182179,2.245594
1.029362,-0.215404,-0.064718
-1.329991,0.091338,0.167375
0.796834,0.441764,0.164172
-1.160033,-0.137084,0.618375
0.748018,-0.855995,0.373039
0.62313,0.125987,0.831812
-1.102969,-1.100694,0.570983
-0.402408,-2.167686,2.830083
0.765422,-1.298788,1.210269
-1.354337,-0.36573,-0.139669
1.06621,-0.058454,-0.161744
0.155546,0.371009,-2.214309
0.979866,-1.222368,0.238557
-1.350381,0.619495,-0.056221
0.511122,0.683737,-0.793736
0.687917,-1.070591,-0.283501
-1.307438,-1.212273,5.305309
-1.485744,-0.618305,-0.662481
-1.16217,0.280795,0.065095
0.795282,1.087048,0.665304
-1.340754,-0.675924,-0.484458
-1.202639,-1.714247,0.336096
1.061554,-0.195554,-0.658785
0.543379,0.288202,-0.242475
0.700861,-0.722186,-0.536944
0.965879,0.510382,1.569319
1.130412,-1.214153,0.137355
-1.777809,-1.953936,0.913684
1.058102,0.237932,0.559917
-1.405421,0.256821,0.05019
0.607739,-0.320743,0.565344
-1.392668,-0.029797,0.543387
0.461297,0.758884,-0.821209
0.882067,0.002216,-0.113762
1.154571,-0.307178,0.644079
0.667053,0.496686,-0.566631
0.646517,0.541762,0.387568
0.34607,-1.121289,0.211295
0.958094,0.945191,-1.0291
0.897079,0.304292,-0.666552
-1.404954,-0.901708,0.363659
0.397185,-0.300355,-0.374741
-1.83241,-1.135694,0.157865
0.686295,0.178937,0.60108
0.563842,0.342837,-1.245967
-1.502497,-3.019772,1.276522
-1.135128,-0.400212,0.409975
0.594927,-0.660168,1.096983
0.361066,1.070953,-1.724196
1.098508,-2.469869,-1.121787
-1.678833,0.386506,-0.655045
1.116779,-1.404423,-0.244856
0.414075,-0.312049,0.514407
-1.437086,1.045627,-1.059446
-1.134032,0.993186,0.243624
1.039477,0.013512,-0.633636
0.628827,0.022377,-0.940554
1.269854,0.501997,0.230779
-1.285276,1.671952,-1.043628
0.492864,1.301371,-0.151295
-1.387898,-0.846915,-1.134546
-1.695529,-2.459109,0.570716
-1.349097,-0.971824,-1.823428
0.340282,-0.656809,-0.6366
0.534996,-0.60732,-0.13186
0.672039,-0.308086,-0.467173
0.056225,-1.436797,0.901984
0.831746,-0.497757,0.405809
0.053785,-0.701557,1.061235
0.982112,-0.161001,0.089491
0.488464,0.921854,-0.596438
-1.040641,-0.595612,-0.358282
-0.124362,-1.294053,-0.274862
-0.616245,-0.864871,0.092185
0.526823,1.507649,-0.168841
